system:index,id,latitude,longitude,longwave_radiation,pressure,shortwave_radiation,specific_humidity,temperature,time_convert,time,total_precipitation,wind_u,wind_v,windspeed,.geo
129,A20211006_0900,44.20721803,-122.1194501,327.4,91882.68,0,0.0057961,6.48,10/6/21 9:00,1.63E+12,0.0536,1.53,-0.09,1.532644773,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,A20211006_1000,44.20721803,-122.1194501,327.41,91898.02,0,0.0056269,6.17,10/6/21 10:00,1.63E+12,0.0536,1.55,-0.04,1.550516043,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,A20211006_1100,44.20721803,-122.1194501,327.43,91912.82,0,0.0054573,5.85,10/6/21 11:00,1.63E+12,0.0536,1.56,0.01,1.560032051,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,A20211006_1200,44.20721803,-122.1194501,303.35,91928.16,0,0.0052873,5.54,10/6/21 12:00,1.63E+12,0.0536,1.57,0.06,1.571146079,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,A20211006_1300,44.20721803,-122.1194501,303.35,92008.6,0,0.0053303,5.42,10/6/21 13:00,1.63E+12,0,1.3,0.46,1.378985134,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,A20211006_1400,44.20721803,-122.1194501,303.35,92089.14,0,0.0053735,5.29,10/6/21 14:00,1.63E+12,0,1.04,0.87,1.355912977,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,A20211006_1500,44.20721803,-122.1194501,269.29,92169.58,107.831,0.0054162,5.170039062,10/6/21 15:00,1.63E+12,0,0.77,1.28,1.493753661,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,A20211006_1600,44.20721803,-122.1194501,269.25,92153.64,241.506,0.0053321,6.6,10/6/21 16:00,1.63E+12,0,1.41,1.74,2.239575853,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,A20211006_1700,44.20721803,-122.1194501,269.2,92138.34,355.625,0.0052483,8.03,10/6/21 17:00,1.63E+12,0,2.04,2.19,2.992941697,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,A20211006_1800,44.20721803,-122.1194501,275.36,92122.3,528.269,0.0051648,9.46,10/6/21 18:00,1.63E+12,0,2.67,2.65,3.761834659,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,A20211006_1900,44.20721803,-122.1194501,275.33,92098.06,606.897,0.0049651,10.65,10/6/21 19:00,1.63E+12,0,3.09,1.19,3.311223339,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,A20211006_2000,44.20721803,-122.1194501,275.3,92073.82,636.145,0.0047657,11.83,10/6/21 20:00,1.63E+12,0,3.51,-0.27,3.520369299,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,A20211006_2100,44.20721803,-122.1194501,291.92,92049.48,598.297,0.0045668,13.02,10/6/21 21:00,1.63E+12,0,3.93,-1.72,4.289906759,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,A20211006_2200,44.20721803,-122.1194501,291.92,92009.8,508.752,0.0045542,12.95,10/6/21 22:00,1.63E+12,0,3.31,-2.37,4.070994964,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,A20211006_2300,44.20721803,-122.1194501,291.92,91970.02,390.096,0.0045419,12.89,10/6/21 23:00,1.63E+12,0,2.7,-3.01,4.043525689,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,A20211007_0000,44.20721803,-122.1194501,263.73,91930.24,207.736,0.0045294,12.82,10/7/21 0:00,1.63E+12,0,2.08,-3.65,4.20105939,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,A20211007_0100,44.20721803,-122.1194501,263.79,92006.7,80.356,0.0045711,10.73,10/7/21 1:00,1.63E+12,0,1.73,-3.61,4.00312378,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,A20211007_0200,44.20721803,-122.1194501,263.86,92083.7,0,0.0046134,8.63,10/7/21 2:00,1.63E+12,0,1.38,-3.57,3.827440398,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,A20211007_0300,44.20721803,-122.1194501,239.69,92161.24,0,0.0046559,6.54,10/7/21 3:00,1.63E+12,0,1.03,-3.53,3.677200022,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,A20211007_0400,44.20721803,-122.1194501,239.71,92186.86,0,0.0046262,5.82,10/7/21 4:00,1.63E+12,0,0.59,-3.43,3.480373543,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,A20211007_0500,44.20721803,-122.1194501,239.73,92212.58,0,0.0045964,5.1,10/7/21 5:00,1.63E+12,0,0.15,-3.32,3.323386827,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,A20211007_0600,44.20721803,-122.1194501,234.89,92238.84,0,0.0045666,4.38,10/7/21 6:00,1.63E+12,0,-0.29,-3.21,3.223073068,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,A20211007_0700,44.20721803,-122.1194501,234.91,92223.48,0,0.004431,3.980039062,10/7/21 7:00,1.63E+12,0,-0.57,-3.07,3.122466973,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,A20211007_0800,44.20721803,-122.1194501,234.92,92208.02,0,0.0042951,3.580039063,10/7/21 8:00,1.63E+12,0,-0.86,-2.94,3.06320094,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,A20211007_0900,44.20721803,-122.1194501,230.81,92192.66,0,0.0041592,3.180039063,10/7/21 9:00,1.63E+12,0,-1.14,-2.8,3.023177137,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,A20211007_1000,44.20721803,-122.1194501,230.82,92164.18,0,0.0041106,2.97,10/7/21 10:00,1.63E+12,0,-1.41,-2.8,3.134980064,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,A20211007_1100,44.20721803,-122.1194501,230.83,92135.7,0,0.0040621,2.75,10/7/21 11:00,1.63E+12,0,-1.68,-2.79,3.256762196,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,A20211007_1200,44.20721803,-122.1194501,235.07,92107.22,0,0.0040135,2.53,10/7/21 12:00,1.63E+12,0,-1.95,-2.79,3.403909517,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,A20211007_1300,44.20721803,-122.1194501,235.06,92123.58,0,0.0042953,2.840039063,10/7/21 13:00,1.63E+12,0,-1.86,-2.53,3.140143309,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,A20211007_1400,44.20721803,-122.1194501,235.04,92139.94,0,0.0045776,3.15,10/7/21 14:00,1.63E+12,0,-1.77,-2.27,2.878506557,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,A20211007_1500,44.20721803,-122.1194501,250.32,92156.1,115.194,0.0048594,3.46,10/7/21 15:00,1.63E+12,0,-1.68,-2.01,2.619637379,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,A20211007_1600,44.20721803,-122.1194501,250.23,92106,261.939,0.0049911,6.11,10/7/21 16:00,1.63E+12,0,-1.85,-2.13,2.821240862,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,A20211007_1700,44.20721803,-122.1194501,250.15,92055.9,387.145,0.0051225,8.75,10/7/21 17:00,1.63E+12,0,-2.02,-2.25,3.023722871,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,A20211007_1800,44.20721803,-122.1194501,280.19,92006.98,540.119,0.0052538,11.4,10/7/21 18:00,1.63E+12,0,-2.19,-2.37,3.226918034,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,A20211007_1900,44.20721803,-122.1194501,280.14,91952.28,620.779,0.0053122,12.92,10/7/21 19:00,1.63E+12,0,-1.33,-2.93,3.217732121,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,A20211007_2000,44.20721803,-122.1194501,280.09,91898.13,650.61,0.0053703,14.44,10/7/21 20:00,1.63E+12,0,-0.46,-3.5,3.530099149,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,A20211007_2100,44.20721803,-122.1194501,289.79,91843.43,626.891,0.0054291,15.95,10/7/21 21:00,1.63E+12,0,0.4,-4.06,4.079656848,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,A20211007_2200,44.20721803,-122.1194501,289.79,91762.58,532.288,0.0054593,15.89,10/7/21 22:00,1.63E+12,0,0.86,-4.03,4.120740225,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,A20211007_2300,44.20721803,-122.1194501,289.79,91681.74,406.936,0.0054892,15.84003906,10/7/21 23:00,1.63E+12,0,1.32,-4,4.212172836,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,A20211008_0000,44.20721803,-122.1194501,256.28,91600.8,207.392,0.0055195,15.78,10/8/21 0:00,1.63E+12,0,1.78,-3.97,4.350781539,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,A20211008_0100,44.20721803,-122.1194501,256.37,91650.92,77.65,0.0049349,12.99,10/8/21 1:00,1.63E+12,0,1.68,-3.68,4.045343002,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,A20211008_0200,44.20721803,-122.1194501,256.48,91700.94,0,0.0043486,10.2,10/8/21 2:00,1.63E+12,0,1.57,-3.4,3.744983311,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,A20211008_0300,44.20721803,-122.1194501,240.45,91751.6,0,0.0037599,7.42,10/8/21 3:00,1.63E+12,0,1.47,-3.11,3.43991279,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,A20211008_0400,44.20721803,-122.1194501,240.47,91733.02,0,0.0037124,6.56,10/8/21 4:00,1.63E+12,0,1.42,-2.75,3.094979806,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,A20211008_0500,44.20721803,-122.1194501,240.5,91713.8,0,0.0036652,5.71,10/8/21 5:00,1.63E+12,0,1.37,-2.4,2.763494165,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,A20211008_0600,44.20721803,-122.1194501,235.96,91694.69,0,0.0036181,4.85,10/8/21 6:00,1.63E+12,0,1.33,-2.05,2.443644819,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,A20211008_0700,44.20721803,-122.1194501,235.98,91703.15,0,0.0035536,4.35,10/8/21 7:00,1.63E+12,0,1.58,-1.11,1.930932417,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,A20211008_0800,44.20721803,-122.1194501,235.99,91712.34,0,0.003489,3.85,10/8/21 8:00,1.63E+12,0,1.84,-0.17,1.847836573,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,A20211008_0900,44.20721803,-122.1194501,231.94,91720.9,0,0.0034246,3.35,10/8/21 9:00,1.63E+12,0,2.1,0.77,2.236716343,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,A20211008_1000,44.20721803,-122.1194501,231.95,91711.28,0,0.0034139,3,10/8/21 10:00,1.63E+12,0,1.77,0.51,1.842009772,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,A20211008_1100,44.20721803,-122.1194501,231.96,91701.66,0,0.0034033,2.66,10/8/21 11:00,1.63E+12,0,1.44,0.24,1.459863007,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,A20211008_1200,44.20721803,-122.1194501,224.67,91691.94,0,0.0033925,2.310039063,10/8/21 12:00,1.63E+12,0,1.11,-0.03,1.110405331,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,A20211008_1300,44.20721803,-122.1194501,224.66,91698.12,0,0.0035812,2.46,10/8/21 13:00,1.63E+12,0,1.07,0.4,1.142322196,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,A20211008_1400,44.20721803,-122.1194501,224.65,91704.1,0,0.0037697,2.61,10/8/21 14:00,1.63E+12,0,1.03,0.83,1.32280006,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,A20211008_1500,44.20721803,-122.1194501,236.05,91710.08,112.521,0.0039582,2.76,10/8/21 15:00,1.63E+12,0,0.98,1.26,1.596245595,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,A20211008_1600,44.20721803,-122.1194501,235.98,91693.26,259.998,0.0040496,5.15,10/8/21 16:00,1.63E+12,0,1.41,1.62,2.147673159,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,A20211008_1700,44.20721803,-122.1194501,235.91,91676.44,385.777,0.004141,7.540039063,10/8/21 17:00,1.63E+12,0,1.84,1.98,2.702961339,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,A20211008_1800,44.20721803,-122.1194501,262.45,91660.9,533.622,0.0042326,9.93,10/8/21 18:00,1.63E+12,0,2.27,2.34,3.260138034,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,A20211008_1900,44.20721803,-122.1194501,262.42,91666.62,613.602,0.0042398,10.85,10/8/21 19:00,1.63E+12,0,2.58,2.03,3.282879833,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,A20211008_2000,44.20721803,-122.1194501,262.39,91672.24,643.009,0.0042473,11.77003906,10/8/21 20:00,1.63E+12,0,2.9,1.72,3.3717058,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,A20211008_2100,44.20721803,-122.1194501,278.28,91677.86,566.237,0.0042547,12.68,10/8/21 21:00,1.63E+12,0,3.22,1.41,3.515181361,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,A20211008_2200,44.20721803,-122.1194501,278.29,91719.32,480.08,0.0043159,12.42,10/8/21 22:00,1.63E+12,0,3.32,0.83,3.422177669,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,A20211008_2300,44.20721803,-122.1194501,278.3,91760.04,365.936,0.0043772,12.15,10/8/21 23:00,1.63E+12,0,3.43,0.24,3.438386249,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,A20211009_0000,44.20721803,-122.1194501,273.07,91801.4,174.656,0.0044387,11.89,10/9/21 0:00,1.63E+12,0,3.53,-0.34,3.546336137,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,A20211009_0100,44.20721803,-122.1194501,273.13,91873.12,63.152,0.0044245,9.99,10/9/21 1:00,1.63E+12,0,3.31,-0.21,3.316654941,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,A20211009_0200,44.20721803,-122.1194501,273.19,91945.48,0,0.0044103,8.100039063,10/9/21 2:00,1.63E+12,0,3.08,-0.08,3.081038786,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,A20211009_0300,44.20721803,-122.1194501,272.9,92017.84,0,0.0043965,6.2,10/9/21 3:00,1.63E+12,0,2.86,0.05,2.86043703,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,A20211009_0400,44.20721803,-122.1194501,272.91,92077.8,0,0.0044498,5.86,10/9/21 4:00,1.63E+12,0,2.62,0.25,2.631900454,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,A20211009_0500,44.20721803,-122.1194501,272.92,92138.4,0,0.004503,5.530039063,10/9/21 5:00,1.63E+12,0,2.38,0.45,2.42216845,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,A20211009_0600,44.20721803,-122.1194501,277.93,92198.26,0,0.0045564,5.19,10/9/21 6:00,1.63E+12,0,2.14,0.65,2.236537502,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,A20211009_0700,44.20721803,-122.1194501,277.94,92249.8,0,0.0045236,4.85,10/9/21 7:00,1.63E+12,0,1.81,1.21,2.177200037,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,A20211009_0800,44.20721803,-122.1194501,277.95,92300.7,0,0.0044908,4.51,10/9/21 8:00,1.63E+12,0,1.49,1.77,2.313655117,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,A20211009_0900,44.20721803,-122.1194501,267.16,92351.5,0,0.0044583,4.17,10/9/21 9:00,1.63E+12,0,1.17,2.33,2.607259097,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,A20211009_1000,44.20721803,-122.1194501,267.17,92349.56,0,0.0044805,3.89,10/9/21 10:00,1.63E+12,0,1.31,2.16,2.526202684,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,A20211009_1100,44.20721803,-122.1194501,267.17,92347.62,0,0.0045027,3.62,10/9/21 11:00,1.63E+12,0,1.45,1.99,2.462234757,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,A20211009_1200,44.20721803,-122.1194501,272.68,92345.68,0,0.0045245,3.34,10/9/21 12:00,1.63E+12,0,1.59,1.82,2.416712643,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,A20211009_1300,44.20721803,-122.1194501,272.65,92403.18,0,0.0048289,3.78,10/9/21 13:00,1.63E+12,0,1.2,2.09,2.41,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,A20211009_1400,44.20721803,-122.1194501,272.63,92460.78,0,0.0051328,4.22,10/9/21 14:00,1.63E+12,0,0.8,2.35,2.482438317,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,A20211009_1500,44.20721803,-122.1194501,284.38,92519.02,94.385,0.0054366,4.650039063,10/9/21 15:00,1.63E+12,0,0.41,2.62,2.651886121,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,A20211009_1600,44.20721803,-122.1194501,284.3,92512.64,221.776,0.0055919,6.67,10/9/21 16:00,1.63E+12,0,1.13,2.66,2.890069203,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,A20211009_1700,44.20721803,-122.1194501,284.23,92507,330.381,0.0057466,8.68,10/9/21 17:00,1.63E+12,0,1.85,2.69,3.264751139,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,A20211009_1800,44.20721803,-122.1194501,302.56,92501.26,478.826,0.0059013,10.7,10/9/21 18:00,1.63E+12,0,2.57,2.73,3.749373281,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,A20211009_1900,44.20721803,-122.1194501,302.52,92504.48,550.873,0.0058864,11.8,10/9/21 19:00,1.63E+12,0,2.75,1.96,3.376995706,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,A20211009_2000,44.20721803,-122.1194501,302.48,92507.06,577.191,0.0058716,12.9,10/9/21 20:00,1.63E+12,0,2.94,1.18,3.167964646,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,A20211009_2100,44.20721803,-122.1194501,312.35,92510.82,546.569,0.0058571,13.99,10/9/21 21:00,1.63E+12,0,3.12,0.4,3.14553652,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,A20211009_2200,44.20721803,-122.1194501,312.35,92469.08,462.704,0.0058882,13.87,10/9/21 22:00,1.63E+12,0,3.7,0.23,3.707141756,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,A20211009_2300,44.20721803,-122.1194501,312.36,92427.24,351.632,0.005919,13.74,10/9/21 23:00,1.63E+12,0,4.28,0.06,4.28042054,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,A20211010_0000,44.20721803,-122.1194501,290.81,92385.4,186,0.0059498,13.61,10/10/21 0:00,1.63E+12,0,4.86,-0.11,4.861244697,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,A20211010_0100,44.20721803,-122.1194501,290.87,92420.72,64.786,0.0059711,11.94,10/10/21 1:00,1.63E+12,0,4.19,0.1,4.191193148,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,A20211010_0200,44.20721803,-122.1194501,290.92,92455.94,0,0.0059925,10.26,10/10/21 2:00,1.63E+12,0,3.51,0.31,3.523662867,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,A20211010_0300,44.20721803,-122.1194501,292.71,92491.6,0,0.0060144,8.59,10/10/21 3:00,1.63E+12,0,2.84,0.53,2.889030979,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,A20211010_0400,44.20721803,-122.1194501,292.72,92474.32,0,0.0061019,8.34,10/10/21 4:00,1.63E+12,0,2.82,1.04,3.005661325,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,A20211010_0500,44.20721803,-122.1194501,292.72,92456.3,0,0.0061894,8.08,10/10/21 5:00,1.63E+12,0,2.81,1.56,3.213985065,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,A20211010_0600,44.20721803,-122.1194501,313.87,92438.92,0,0.0062769,7.83,10/10/21 6:00,1.63E+12,0,2.79,2.07,3.474046632,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,A20211010_0700,44.20721803,-122.1194501,313.89,92407.8,0,0.0062554,7.56,10/10/21 7:00,1.63E+12,4.00E-04,2.78,2.37,3.653121953,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,A20211010_0800,44.20721803,-122.1194501,313.9,92376.78,0,0.0062335,7.290039063,10/10/21 8:00,1.63E+12,4.00E-04,2.77,2.66,3.840377586,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,A20211010_0900,44.20721803,-122.1194501,319.33,92345.66,0,0.006212,7.02,10/10/21 9:00,1.63E+12,4.00E-04,2.76,2.96,4.047122435,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,A20211010_1000,44.20721803,-122.1194501,319.32,92329,0,0.0063383,7.29,10/10/21 10:00,1.63E+12,4.00E-04,3.03,3.02,4.27800187,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,A20211010_1100,44.20721803,-122.1194501,319.3,92311.6,0,0.0064648,7.56,10/10/21 11:00,1.63E+12,0.0076,3.3,3.07,4.507205343,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,A20211010_1200,44.20721803,-122.1194501,335.02,92294.84,0,0.0065909,7.84,10/10/21 12:00,1.63E+12,0.006,3.58,3.13,4.755344362,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,A20211010_1300,44.20721803,-122.1194501,335.01,92310.08,0,0.0067079,8.03,10/10/21 13:00,1.63E+12,0.318,4.12,2.19,4.66588684,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,A20211010_1400,44.20721803,-122.1194501,335,92325.22,0,0.0068247,8.23,10/10/21 14:00,1.63E+12,0.3872,4.66,1.26,4.827338811,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,A20211010_1500,44.20721803,-122.1194501,325.42,92340.26,67.949,0.0069415,8.430039063,10/10/21 15:00,1.63E+12,0.4076,5.2,0.33,5.210460632,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,A20211010_1600,44.20721803,-122.1194501,325.4,92360.26,162.487,0.0067539,9.06,10/10/21 16:00,1.63E+12,0.89,5.26,0.5,5.283710817,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,A20211010_1700,44.20721803,-122.1194501,325.38,92379.52,243.059,0.0065665,9.69,10/10/21 17:00,1.63E+12,0.2404,5.32,0.67,5.362023872,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,A20211010_1800,44.20721803,-122.1194501,280.62,92399.32,470.986,0.0063789,10.33,10/10/21 18:00,1.63E+12,0.0018,5.38,0.85,5.446732966,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,A20211010_1900,44.20721803,-122.1194501,280.61,92374.62,542.136,0.0059408,11.02,10/10/21 19:00,1.63E+12,0.0916,5.94,0.88,6.004831388,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,A20211010_2000,44.20721803,-122.1194501,280.6,92350.56,567.97,0.0055031,11.71,10/10/21 20:00,1.63E+12,0.0192,6.51,0.92,6.574686304,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,A20211010_2100,44.20721803,-122.1194501,292.13,92325.86,507.941,0.0050659,12.4,10/10/21 21:00,1.63E+12,0.0192,7.08,0.95,7.143451547,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,A20211010_2200,44.20721803,-122.1194501,292.16,92271.88,429.376,0.0050889,11.64,10/10/21 22:00,1.63E+12,0.0192,7.31,0.05,7.310170997,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,A20211010_2300,44.20721803,-122.1194501,292.18,92218.64,325.296,0.0051119,10.87,10/10/21 23:00,1.63E+12,0.0664,7.55,-0.85,7.597697019,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,A20211011_0000,44.20721803,-122.1194501,297.84,92165.3,133,0.0051346,10.1,10/11/21 0:00,1.63E+12,0.272,7.79,-1.76,7.986344596,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,A20211011_0100,44.20721803,-122.1194501,297.9,92159.16,44.5,0.0050462,8.49,10/11/21 1:00,1.63E+12,0.0064,6.71,-1.92,6.979290795,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,A20211011_0200,44.20721803,-122.1194501,297.96,92154.1,0,0.0049574,6.88,10/11/21 2:00,1.63E+12,0,5.63,-2.09,6.005414224,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,A20211011_0300,44.20721803,-122.1194501,255.71,92148.4,0,0.0048684,5.27,10/11/21 3:00,1.63E+12,0.024,4.55,-2.26,5.08036416,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,A20211011_0400,44.20721803,-122.1194501,255.73,92219.02,0,0.0047427,4.7,10/11/21 4:00,1.63E+12,1.0512,3.91,-2.07,4.424138334,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,A20211011_0500,44.20721803,-122.1194501,255.76,92289,0,0.0046162,4.14,10/11/21 5:00,1.63E+12,0.0048,3.27,-1.89,3.776903494,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,A20211011_0600,44.20721803,-122.1194501,277.25,92358.98,0,0.0044902,3.58,10/11/21 6:00,1.63E+12,0,2.62,-1.7,3.123203484,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,A20211011_0700,44.20721803,-122.1194501,277.26,92355.36,0,0.0044364,3.33,10/11/21 7:00,1.63E+12,0,2.83,-1.57,3.236325076,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,A20211011_0800,44.20721803,-122.1194501,277.27,92351,0,0.0043831,3.08,10/11/21 8:00,1.63E+12,0.3904,3.04,-1.44,3.363807367,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,A20211011_0900,44.20721803,-122.1194501,286.95,92347.28,0,0.0043295,2.830039063,10/11/21 9:00,1.63E+12,0.0872,3.24,-1.320002441,3.498572058,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,A20211011_1000,44.20721803,-122.1194501,286.96,92298.28,0,0.0043262,2.59,10/11/21 10:00,1.63E+12,0.5432,3.14,-1.16,3.347416915,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,A20211011_1100,44.20721803,-122.1194501,286.97,92249.28,0,0.0043233,2.35,10/11/21 11:00,1.63E+12,0,3.03,-1,3.190752262,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,A20211011_1200,44.20721803,-122.1194501,310.12,92200.18,0,0.0043201,2.120039063,10/11/21 12:00,1.63E+12,0,2.92,-0.84,3.038420642,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,A20211011_1300,44.20721803,-122.1194501,310.11,92209.56,0,0.004348,2.2,10/11/21 13:00,1.63E+12,0,2.57,-0.9,2.723031399,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,A20211011_1400,44.20721803,-122.1194501,310.11,92219.48,0,0.0043757,2.280039063,10/11/21 14:00,1.63E+12,0,2.22,-0.97,2.422663823,"{""type"":""MultiPoint"",""coordinates"":[]}"
